"date","nform","inflow","key","value"
2016-09-26,"ph",5.81,"p5",5.58
2016-09-27,"ph",5.5,"p5",5.17
2016-09-28,"ph",6.15,"p5",6.03
2016-09-29,"ph",6.42,"p5",6.35
2016-09-30,"ph",6.45,"p5",6.41
2016-10-03,"ph",6.65,"p5",6.55
2016-10-05,"ph",6.78,"p5",6.75
2016-10-06,"ph",6.7,"p5",6.6
2016-10-07,"ph",6.45,"p5",6.46
2016-10-10,"ph",5.78,"p5",5.68
2016-10-12,"ph",6.2,"p5",6.19
2016-10-14,"ph",6.68,"p5",6.63
2016-10-17,"ph",6.62,"p5",6.62
2016-10-19,"ph",6.58,"p5",6.52
2016-10-24,"ph",6.57,"p5",6.56
2016-10-26,"ph",6.33,"p5",6.38
2016-10-28,"ph",6.64,"p5",6.61
2016-10-31,"ph",6.73,"p5",6.7
2016-11-02,"ph",6.8,"p5",6.72
2016-11-04,"ph",6.47,"p5",6.43
2016-11-07,"ph",6.32,"p5",6.26
2016-11-14,"ph",6.4,"p5",6.37
2016-11-18,"ph",6.25,"p5",6.25
2016-11-21,"ph",6.2,"p5",6.18
2016-11-26,"ph",6.38,"p5",6.25
2016-11-28,"ph",6.17,"p5",6.24
2016-12-02,"ph",6.67,"p5",6.51
2016-12-05,"ph",6.65,"p5",6.69
2016-12-08,"ph",6.61,"p5",6.49
2016-12-13,"ph",6.69,"p5",6.74
2016-12-16,"ph",6.12,"p5",6.16
2016-12-21,"ph",6.31,"p5",6.34
2016-12-29,"ph",6.77,"p5",6.8
2017-01-02,"ph",6.61,"p5",6.62
2017-01-05,"ph",5.55,"p5",5.43
2017-01-10,"ph",6.75,"p5",6.73
2017-01-16,"ph",6.6,"p5",6.52
2017-01-18,"ph",6.39,"p5",6.39
2017-01-20,"ph",6.32,"p5",6.34
2017-01-23,"ph",6.6,"p5",6.63
2017-01-25,"ph",6.8,"p5",6.81
2017-02-01,"ph",6.54,"p5",6.53
2017-02-03,"ph",6.73,"p5",6.45
2017-02-06,"ph",6.49,"p5",6.53
2017-02-08,"ph",6.35,"p5",6.37
2017-02-10,"ph",6.57,"p5",6.58
2017-02-13,"ph",6.52,"p5",6.54
2017-02-15,"ph",6.49,"p5",6.56
2017-02-21,"ph",6.74,"p5",6.68
2017-02-24,"ph",6.7,"p5",6.66
2017-02-27,"ph",6.68,"p5",6.64
2017-03-01,"ph",6.58,"p5",6.48
2017-03-03,"ph",6.42,"p5",6.38
2017-03-06,"ph",6.46,"p5",6.43
2017-03-10,"ph",6.55,"p5",6.49
2017-03-13,"ph",6.69,"p5",6.66
2017-03-15,"ph",6.57,"p5",6.55
2017-03-17,"ph",6.59,"p5",6.52
2017-03-20,"ph",6.65,"p5",6.65
2017-03-22,"ph",6.62,"p5",6.59
2017-03-24,"ph",6.51,"p5",6.48
2017-03-27,"ph",6.64,"p5",6.61
2017-03-29,"ph",6.53,"p5",6.48
2017-03-31,"ph",6.64,"p5",6.55
2017-04-03,"ph",6.52,"p5",6.44
2017-04-05,"ph",6.4,"p5",6.37
2017-04-07,"ph",6.43,"p5",6.38
2017-05-05,"ph",6.64,"p5",6.55
2017-05-08,"ph",6.65,"p5",6.58
2017-05-10,"ph",6.67,"p5",6.58
2017-05-12,"ph",6.68,"p5",6.59
2017-05-15,"ph",6.62,"p5",6.59
2017-05-17,"ph",6.65,"p5",6.61
2017-05-29,"ph",6.98,"p5",7.04
2017-05-31,"ph",6.91,"p5",6.88
2017-06-02,"ph",6.88,"p5",6.79
2017-06-05,"ph",6.95,"p5",7.1
2017-06-07,"ph",6.64,"p5",6.57
2017-06-09,"ph",6.63,"p5",6.59
2017-06-12,"ph",6.57,"p5",6.47
2017-06-14,"ph",6.52,"p5",6.55
2017-06-16,"ph",6.57,"p5",6.45
2017-06-19,"ph",6.44,"p5",6.32
2017-06-21,"ph",6.54,"p5",6.51
2017-06-23,"ph",6.73,"p5",6.58
2017-06-26,"ph",6.46,"p5",6.42
2017-06-28,"ph",6.46,"p5",6.43
2017-06-30,"ph",6.59,"p5",6.56
2017-07-03,"ph",6.54,"p5",6.47
2017-07-05,"ph",6.48,"p5",6.43
2017-07-07,"ph",6.54,"p5",6.5
2017-07-10,"ph",6.57,"p5",6.52
2017-07-12,"ph",6.51,"p5",6.47
2017-07-14,"ph",6.53,"p5",6.5
2017-07-18,"ph",6.5,"p5",6.46
2017-07-21,"ph",6.35,"p5",6.27
2017-07-24,"ph",6.36,"p5",6.28
2017-07-26,"ph",6.43,"p5",6.4
2017-07-28,"ph",6.63,"p5",6.62
2017-07-30,"ph",7.06,"p5",7.04
2017-08-02,"ph",7.04,"p5",7.06
2017-08-07,"ph",7.16,"p5",7.09
2017-08-09,"ph",6.91,"p5",6.89
2017-08-14,"ph",7.19,"p5",7.2
2017-08-16,"ph",7.34,"p5",7.38
2017-08-18,"ph",6.9,"p5",6.87
2017-08-21,"ph",7.15,"p5",7.11
2017-08-23,"ph",6.95,"p5",6.94
2017-08-25,"ph",6.9,"p5",6.89
2017-08-28,"ph",6.75,"p5",6.75
2017-08-30,"ph",6.81,"p5",6.81
2017-09-01,"ph",6.8,"p5",6.79
2017-09-04,"ph",6.88,"p5",6.88
2017-09-06,"ph",6.84,"p5",6.84
2016-04-13,"o2",9.1,"p5",8.4
2016-04-14,"o2",9.1,"p5",8.4
2016-04-15,"o2",9.3,"p5",8.5
2016-04-18,"o2",9.5,"p5",8.8
2016-04-19,"o2",9.6,"p5",8.9
2016-04-20,"o2",10.7,"p5",9.5
2016-04-21,"o2",8.2,"p5",7.9
2016-04-22,"o2",8.2,"p5",7.2
2016-04-25,"o2",8.1,"p5",6.7
2016-04-26,"o2",8.6,"p5",7.8
2016-04-27,"o2",8.4,"p5",7.5
2016-04-28,"o2",8.8,"p5",5.7
2016-04-29,"o2",8.4,"p5",5.3
2016-05-02,"o2",10,"p5",6.8
2016-05-04,"o2",10.9,"p5",7.5
2016-05-05,"o2",11.7,"p5",8.7
2016-05-06,"o2",8.3,"p5",6.8
2016-05-09,"o2",8.3,"p5",6.5
2016-05-10,"o2",8.1,"p5",7.2
2016-05-11,"o2",8.9,"p5",7.2
2016-05-12,"o2",9,"p5",7
2016-05-13,"o2",9.7,"p5",7.8
2016-05-16,"o2",10.4,"p5",8.5
2016-05-17,"o2",10.3,"p5",8.5
2016-05-18,"o2",10.1,"p5",8.3
2016-05-19,"o2",9.8,"p5",8.5
2016-05-23,"o2",9.8,"p5",7.9
2016-05-24,"o2",9.5,"p5",8.6
2016-05-25,"o2",9.2,"p5",7.5
2016-05-27,"o2",8.5,"p5",7.5
2016-05-30,"o2",9.7,"p5",7.8
2016-05-31,"o2",9.3,"p5",8.1
2016-06-01,"o2",9.3,"p5",8.1
2016-06-02,"o2",10.4,"p5",7.7
2016-06-03,"o2",9.6,"p5",5.9
2016-06-07,"o2",9.6,"p5",8.6
2016-06-08,"o2",10.3,"p5",7.1
2016-06-09,"o2",10,"p5",6.9
2016-06-10,"o2",10,"p5",6.3
2016-06-13,"o2",10,"p5",5.3
2016-06-14,"o2",10.1,"p5",6.5
2016-06-15,"o2",9.9,"p5",7.6
2016-06-16,"o2",9.3,"p5",7
2016-06-17,"o2",8.9,"p5",6.5
2016-06-20,"o2",8.7,"p5",6
2016-06-21,"o2",9.8,"p5",6.9
2016-07-01,"o2",10.3,"p5",7.7
2016-07-11,"o2",8.6,"p5",6
2016-07-20,"o2",9.1,"p5",7.8
2016-08-09,"o2",9.1,"p5",8
2016-08-30,"o2",8.4,"p5",7
2016-08-31,"o2",9,"p5",7.8
2016-09-01,"o2",8.5,"p5",6.8
2016-09-02,"o2",8.1,"p5",7
2016-09-16,"o2",7.9,"p5",7.2
2016-09-19,"o2",8.7,"p5",6.9
2016-09-20,"o2",8.3,"p5",5.9
2016-09-22,"o2",8.3,"p5",6.5
2016-09-23,"o2",7.9,"p5",6.2
2016-09-26,"o2",8.4,"p5",6.8
2016-09-27,"o2",8.4,"p5",6.9
2016-09-28,"o2",8.1,"p5",6.7
2016-09-29,"o2",7.5,"p5",6.4
2016-09-30,"o2",7.7,"p5",6.5
2016-10-03,"o2",8.4,"p5",6.6
2016-10-05,"o2",8,"p5",6.6
2016-10-06,"o2",8,"p5",5.6
2016-10-07,"o2",7.9,"p5",6.3
2016-10-10,"o2",9.4,"p5",7.1
2016-10-12,"o2",7.8,"p5",6.7
2016-10-14,"o2",6.4,"p5",5.4
2016-10-17,"o2",10.1,"p5",8.4
2016-10-19,"o2",9.9,"p5",7.5
2016-10-24,"o2",10.2,"p5",8.2
2016-10-26,"o2",9.8,"p5",8.1
2016-10-28,"o2",9.1,"p5",6.7
2016-10-31,"o2",9.7,"p5",7.5
2016-11-02,"o2",9.8,"p5",6.4
2016-11-04,"o2",9.6,"p5",6.4
2016-11-07,"o2",9.6,"p5",6.3
2016-11-14,"o2",9.6,"p5",6.2
2016-11-18,"o2",10.5,"p5",9.6
2016-11-21,"o2",10.4,"p5",9.3
2016-11-26,"o2",11.2,"p5",9.1
2016-11-28,"o2",10.9,"p5",9.7
2016-12-02,"o2",10.2,"p5",9.3
2016-12-05,"o2",10.7,"p5",8.3
2016-12-08,"o2",11,"p5",9.6
2016-12-13,"o2",11,"p5",8.7
2016-12-16,"o2",10.9,"p5",9.7
2016-12-21,"o2",10.5,"p5",9.6
2016-12-29,"o2",11,"p5",9.6
2017-01-02,"o2",12.8,"p5",9.7
2017-01-05,"o2",9.6,"p5",8.1
2017-01-10,"o2",12.8,"p5",9.7
2017-01-16,"o2",12.6,"p5",10
2017-01-18,"o2",10.6,"p5",9.8
2017-01-20,"o2",10.6,"p5",9.5
2017-01-23,"o2",11,"p5",9.4
2017-01-25,"o2",10.7,"p5",9.7
2017-02-01,"o2",10.4,"p5",8.7
2017-02-03,"o2",9.6,"p5",7.8
2017-02-06,"o2",11.1,"p5",9.9
2017-02-08,"o2",10.5,"p5",9.3
2017-02-10,"o2",11.2,"p5",8.8
2017-02-13,"o2",11,"p5",9.3
2017-02-15,"o2",10.9,"p5",8.8
2017-02-21,"o2",11.2,"p5",8.5
2017-02-24,"o2",9.7,"p5",7.6
2017-02-27,"o2",10,"p5",6.4
2017-03-01,"o2",9.4,"p5",7.3
2017-03-03,"o2",10.5,"p5",7.8
2017-03-06,"o2",11.7,"p5",9
2017-03-10,"o2",11.8,"p5",8.4
2017-03-13,"o2",13.4,"p5",9.1
2017-03-15,"o2",10,"p5",7.5
2017-03-17,"o2",9.4,"p5",5
2017-03-20,"o2",13.2,"p5",9
2017-03-22,"o2",10.9,"p5",6.8
2017-03-24,"o2",9.2,"p5",6.8
2017-03-27,"o2",13.5,"p5",10.8
2017-03-29,"o2",11.6,"p5",6.4
2017-03-31,"o2",11.6,"p5",8.3
2017-04-03,"o2",11.1,"p5",6.9
2017-04-05,"o2",11.8,"p5",8.9
2017-04-07,"o2",11.7,"p5",7.7
2017-04-24,"o2",11.2,"p5",9.4
2017-04-26,"o2",11.8,"p5",10
2017-04-28,"o2",11.3,"p5",9.1
2017-05-02,"o2",10.6,"p5",7.8
2017-05-05,"o2",10.4,"p5",6.8
2017-05-08,"o2",10.7,"p5",9.5
2017-05-10,"o2",10.6,"p5",9.3
2017-05-12,"o2",11.5,"p5",8.1
2017-05-15,"o2",10.8,"p5",7.6
2017-05-17,"o2",9.6,"p5",6.6
2017-05-29,"o2",10.7,"p5",8.1
2017-05-31,"o2",10.1,"p5",7.1
2017-06-02,"o2",10.8,"p5",7.6
2017-06-05,"o2",10.7,"p5",7.6
2017-06-07,"o2",10,"p5",6.5
2017-06-09,"o2",11.1,"p5",6.8
2017-06-12,"o2",10.3,"p5",7
2017-06-14,"o2",10.3,"p5",3.7
2017-06-16,"o2",9.3,"p5",5.8
2017-06-19,"o2",10.8,"p5",7
2017-06-21,"o2",9.4,"p5",6.7
2017-06-23,"o2",9.4,"p5",5.6
2017-06-26,"o2",9.6,"p5",7.2
2017-06-28,"o2",9.4,"p5",6.4
2017-06-30,"o2",9.3,"p5",7
2017-07-03,"o2",10.1,"p5",7.3
2017-07-05,"o2",5.5,"p5",4.4
2017-07-07,"o2",12.3,"p5",9.9
2017-07-10,"o2",11.9,"p5",9.2
2017-07-12,"o2",10.1,"p5",6.3
2017-07-14,"o2",10.4,"p5",7.7
2017-07-18,"o2",12.2,"p5",8.8
2017-07-21,"o2",12.4,"p5",8.8
2017-07-24,"o2",11.4,"p5",7.6
2017-07-26,"o2",10.6,"p5",7.3
2017-07-28,"o2",12.7,"p5",9.1
2017-07-30,"o2",12.3,"p5",9.7
2017-08-02,"o2",11.5,"p5",8.4
2017-08-07,"o2",12.5,"p5",8.7
2017-08-09,"o2",10.8,"p5",8.7
2017-08-14,"o2",11.1,"p5",8
2017-08-16,"o2",12.1,"p5",8.9
2017-08-18,"o2",10.9,"p5",8.9
2017-08-21,"o2",13.1,"p5",10.6
2017-08-23,"o2",12,"p5",9.9
2017-08-25,"o2",12.3,"p5",9.4
2017-08-28,"o2",11.5,"p5",8.7
2017-08-30,"o2",12.7,"p5",10.2
2017-09-01,"o2",12.5,"p5",9.8
2017-09-04,"o2",12,"p5",10.6
2017-09-06,"o2",10.1,"p5",9.2
2016-04-13,"sat",95,"p5",87
2016-04-14,"sat",94,"p5",86
2016-04-15,"sat",95,"p5",87
2016-04-18,"sat",96,"p5",90
2016-04-19,"sat",95,"p5",88
2016-04-20,"sat",104,"p5",95
2016-04-21,"sat",82,"p5",78
2016-04-22,"sat",84,"p5",74
2016-04-25,"sat",83,"p5",69
2016-04-26,"sat",87,"p5",79
2016-04-27,"sat",85,"p5",76
2016-04-28,"sat",88,"p5",56
2016-04-29,"sat",84,"p5",52
2016-05-02,"sat",100,"p5",68
2016-05-04,"sat",107,"p5",74
2016-05-05,"sat",115,"p5",85
2016-05-06,"sat",85,"p5",69
2016-05-09,"sat",87,"p5",69
2016-05-10,"sat",86,"p5",76
2016-05-11,"sat",96,"p5",78
2016-05-12,"sat",95,"p5",74
2016-05-13,"sat",102,"p5",83
2016-05-16,"sat",106,"p5",87
2016-05-17,"sat",103,"p5",86
2016-05-18,"sat",100,"p5",83
2016-05-19,"sat",99,"p5",85
2016-05-23,"sat",97,"p5",83
2016-05-24,"sat",104,"p5",94
2016-05-25,"sat",99,"p5",81
2016-05-27,"sat",93,"p5",83
2016-05-30,"sat",103,"p5",83
2016-05-31,"sat",102,"p5",90
2016-06-01,"sat",103,"p5",89
2016-06-02,"sat",107,"p5",81
2016-06-03,"sat",102,"p5",63
2016-06-07,"sat",102,"p5",92
2016-06-08,"sat",108,"p5",75
2016-06-09,"sat",103,"p5",72
2016-06-10,"sat",105,"p5",68
2016-06-13,"sat",104,"p5",55
2016-06-14,"sat",105,"p5",67
2016-06-15,"sat",101,"p5",78
2016-06-16,"sat",95,"p5",72
2016-06-17,"sat",94,"p5",68
2016-06-20,"sat",91,"p5",63
2016-06-21,"sat",103,"p5",74
2016-07-01,"sat",108,"p5",81
2016-07-11,"sat",92,"p5",64
2016-07-20,"sat",95,"p5",82
2016-08-09,"sat",98,"p5",87
2016-08-30,"sat",88,"p5",74
2016-08-31,"sat",93,"p5",81
2016-09-01,"sat",89,"p5",72
2016-09-02,"sat",84,"p5",74
2016-09-16,"sat",85,"p5",76
2016-09-19,"sat",93,"p5",73
2016-09-20,"sat",90,"p5",64
2016-09-22,"sat",87,"p5",70
2016-09-23,"sat",84,"p5",66
2016-09-26,"sat",89,"p5",72
2016-09-27,"sat",89,"p5",74
2016-09-28,"sat",84,"p5",72
2016-09-29,"sat",81,"p5",70
2016-09-30,"sat",84,"p5",71
2016-10-03,"sat",91,"p5",72
2016-10-05,"sat",85,"p5",71
2016-10-06,"sat",85,"p5",60
2016-10-07,"sat",85,"p5",69
2016-10-10,"sat",100,"p5",75
2016-10-12,"sat",83,"p5",72
2016-10-14,"sat",69,"p5",58
2016-10-17,"sat",107,"p5",89
2016-10-19,"sat",106,"p5",80
2016-10-24,"sat",104,"p5",84
2016-10-26,"sat",100,"p5",83
2016-10-28,"sat",92,"p5",68
2016-10-31,"sat",96,"p5",75
2016-11-02,"sat",100,"p5",64
2016-11-04,"sat",96,"p5",63
2016-11-07,"sat",98,"p5",63
2016-11-14,"sat",98,"p5",62
2016-11-18,"sat",107,"p5",99
2016-11-21,"sat",104,"p5",94
2016-11-26,"sat",111,"p5",92
2016-11-28,"sat",109,"p5",97
2016-12-02,"sat",103,"p5",94
2016-12-05,"sat",105,"p5",82
2016-12-08,"sat",112,"p5",93
2016-12-13,"sat",107,"p5",86
2016-12-16,"sat",105,"p5",94
2016-12-21,"sat",102,"p5",94
2016-12-29,"sat",106,"p5",93
2017-01-02,"sat",119,"p5",98
2017-01-05,"sat",93,"p5",80
2017-01-10,"sat",121,"p5",95
2017-01-16,"sat",121,"p5",99
2017-01-18,"sat",102,"p5",95
2017-01-20,"sat",103,"p5",93
2017-01-23,"sat",106,"p5",93
2017-01-25,"sat",104,"p5",95
2017-02-01,"sat",102,"p5",86
2017-02-03,"sat",95,"p5",78
2017-02-06,"sat",109,"p5",97
2017-02-08,"sat",102,"p5",90
2017-02-10,"sat",108,"p5",85
2017-02-13,"sat",105,"p5",89
2017-02-15,"sat",105,"p5",85
2017-02-21,"sat",113,"p5",86
2017-02-24,"sat",99,"p5",78
2017-02-27,"sat",100,"p5",64
2017-03-01,"sat",96,"p5",74
2017-03-03,"sat",104,"p5",78
2017-03-06,"sat",118,"p5",91
2017-03-10,"sat",117,"p5",84
2017-03-13,"sat",131,"p5",90
2017-03-15,"sat",103,"p5",75
2017-03-17,"sat",94,"p5",50
2017-03-20,"sat",133,"p5",92
2017-03-22,"sat",110,"p5",69
2017-03-24,"sat",91,"p5",67
2017-03-27,"sat",133,"p5",107
2017-03-29,"sat",118,"p5",66
2017-03-31,"sat",118,"p5",84
2017-04-03,"sat",115,"p5",71
2017-04-05,"sat",122,"p5",92
2017-04-07,"sat",116,"p5",80
2017-04-24,"sat",111,"p5",94
2017-04-26,"sat",117,"p5",100
2017-04-28,"sat",111,"p5",91
2017-05-02,"sat",105,"p5",77
2017-05-05,"sat",105,"p5",71
2017-05-08,"sat",107,"p5",94
2017-05-10,"sat",106,"p5",93
2017-05-12,"sat",115,"p5",82
2017-05-15,"sat",106,"p5",80
2017-05-17,"sat",101,"p5",70
2017-05-29,"sat",115,"p5",88
2017-05-31,"sat",109,"p5",76
2017-06-02,"sat",115,"p5",82
2017-06-05,"sat",114,"p5",81
2017-06-07,"sat",108,"p5",70
2017-06-09,"sat",119,"p5",73
2017-06-12,"sat",111,"p5",76
2017-06-14,"sat",111,"p5",40
2017-06-16,"sat",101,"p5",63
2017-06-19,"sat",116,"p5",78
2017-06-21,"sat",103,"p5",73
2017-06-23,"sat",103,"p5",62
2017-06-26,"sat",106,"p5",80
2017-06-28,"sat",102,"p5",70
2017-06-30,"sat",104,"p5",79
2017-07-03,"sat",110,"p5",80
2017-07-05,"sat",58,"p5",42
2017-07-07,"sat",133,"p5",107
2017-07-10,"sat",129,"p5",100
2017-07-12,"sat",111,"p5",70
2017-07-14,"sat",113,"p5",85
2017-07-18,"sat",132,"p5",96
2017-07-21,"sat",138,"p5",99
2017-07-24,"sat",127,"p5",86
2017-07-26,"sat",121,"p5",84
2017-07-28,"sat",142,"p5",102
2017-07-30,"sat",136,"p5",107
2017-08-02,"sat",129,"p5",95
2017-08-07,"sat",140,"p5",98
2017-08-09,"sat",122,"p5",99
2017-08-14,"sat",123,"p5",89
2017-08-16,"sat",134,"p5",99
2017-08-18,"sat",125,"p5",102
2017-08-21,"sat",145,"p5",120
2017-08-23,"sat",130,"p5",112
2017-08-25,"sat",138,"p5",108
2017-08-28,"sat",129,"p5",98
2017-08-30,"sat",144,"p5",116
2017-09-01,"sat",142,"p5",111
2017-09-04,"sat",137,"p5",115
2017-09-06,"sat",115,"p5",106
2016-04-13,"nh4n",0.376,"p6",0.053
2016-04-14,"nh4n",0.414,"p6",0.127
2016-04-15,"nh4n",0.343,"p6",0.067
2016-04-18,"nh4n",0.082,"p6",0.082
2016-04-19,"nh4n",0.296,"p6",0.077
2016-04-20,"nh4n",0.064,"p6",0.105
2016-04-21,"nh4n",2.8,"p6",2.62
2016-04-22,"nh4n",2.52,"p6",2.25
2016-04-25,"nh4n",0.225,"p6",0.071
2016-04-26,"nh4n",0.189,"p6",0.038
2016-04-27,"nh4n",0.274,"p6",0.095
2016-04-28,"nh4n",0.389,"p6",0.078
2016-04-29,"nh4n",0.35,"p6",0.05
2016-05-02,"nh4n",0.451,"p6",0.104
2016-05-04,"nh4n",0.426,"p6",0.049
2016-05-05,"nh4n",0.389,"p6",0.039
2016-05-06,"nh4n",0.317,"p6",0.042
2016-05-09,"nh4n",0.232,"p6",0.073
2016-05-10,"nh4n",0.229,"p6",0.037
2016-05-11,"nh4n",0.223,"p6",0.043
2016-05-12,"nh4n",0.215,"p6",0.067
2016-05-13,"nh4n",0.213,"p6",0.078
2016-05-16,"nh4n",0.162,"p6",0.061
2016-05-17,"nh4n",0.179,"p6",0.042
2016-05-18,"nh4n",0.264,"p6",0.065
2016-05-19,"nh4n",0.253,"p6",0.049
2016-05-23,"nh4n",0.156,"p6",0.085
2016-05-24,"nh4n",0.141,"p6",0.087
2016-05-25,"nh4n",0.136,"p6",0.072
2016-05-27,"nh4n",0.212,"p6",0.144
2016-05-30,"nh4n",0.147,"p6",0.072
2016-05-31,"nh4n",0.186,"p6",0.084
2016-06-01,"nh4n",0.234,"p6",0.12
2016-06-02,"nh4n",0.301,"p6",0.082
2016-06-03,"nh4n",0.433,"p6",0.046
2016-06-07,"nh4n",0.175,"p6",0.043
2016-06-08,"nh4n",0.276,"p6",0.04
2016-06-09,"nh4n",0.297,"p6",0.07
2016-06-10,"nh4n",0.405,"p6",0.051
2016-06-13,"nh4n",0.37,"p6",0.069
2016-06-14,"nh4n",0.324,"p6",0.047
2016-06-15,"nh4n",0.396,"p6",0.055
2016-06-16,"nh4n",0.66,"p6",0.137
2016-06-17,"nh4n",0.382,"p6",0.051
2016-06-20,"nh4n",0.478,"p6",0.108
2016-06-21,"nh4n",0.669,"p6",0.104
2016-07-01,"nh4n",0.916,"p6",0.351
2016-07-11,"nh4n",0.356,"p6",0.096
2016-07-20,"nh4n",1.98,"p6",1.69
2016-08-09,"nh4n",0.911,"p6",0.791
2016-08-30,"nh4n",6.1,"p6",5.97
2016-08-31,"nh4n",2.89,"p6",2.66
2016-09-01,"nh4n",2,"p6",1.75
2016-09-02,"nh4n",0.416,"p6",0.205
2016-09-16,"nh4n",1.63,"p6",1.47
2016-09-19,"nh4n",2.08,"p6",1.99
2016-09-20,"nh4n",1.97,"p6",1.78
2016-09-22,"nh4n",4.01,"p6",3.75
2016-09-23,"nh4n",3.53,"p6",3.4
2016-09-26,"nh4n",0.589,"p6",0.501
2016-09-27,"nh4n",2.18,"p6",1.94
2016-09-29,"nh4n",0.373,"p6",0.203
2016-09-30,"nh4n",0.286,"p6",0.167
2016-10-03,"nh4n",0.254,"p6",0.175
2016-10-05,"nh4n",0.315,"p6",0.176
2016-10-07,"nh4n",0.2,"p6",0.086
2016-10-10,"nh4n",0.464,"p6",0.317
2016-10-12,"nh4n",0.237,"p6",0.18
2016-10-14,"nh4n",0.225,"p6",0.071
2016-10-17,"nh4n",0.297,"p6",0.154
2016-10-19,"nh4n",0.203,"p6",0.062
2016-10-24,"nh4n",0.15,"p6",0.045
2016-10-26,"nh4n",0.317,"p6",0.12
2016-10-28,"nh4n",0.253,"p6",0.1
2016-10-31,"nh4n",0.13,"p6",0.063
2016-11-02,"nh4n",0.156,"p6",0.079
2016-11-04,"nh4n",0.374,"p6",0.109
2016-11-07,"nh4n",0.232,"p6",0.116
2016-11-14,"nh4n",0.345,"p6",0.207
2016-11-18,"nh4n",0.198,"p6",0.056
2016-11-21,"nh4n",0.204,"p6",0.061
2016-11-26,"nh4n",0.394,"p6",0.092
2016-11-28,"nh4n",0.228,"p6",0.125
2016-12-02,"nh4n",0.2,"p6",0.045
2016-12-05,"nh4n",0.235,"p6",0.15
2016-12-08,"nh4n",0.241,"p6",0.097
2016-12-13,"nh4n",0.326,"p6",0.146
2016-12-16,"nh4n",0.416,"p6",0.133
2016-12-21,"nh4n",0.276,"p6",0.065
2016-12-29,"nh4n",0.192,"p6",0.036
2017-01-02,"nh4n",0.225,"p6",0.1
2017-01-05,"nh4n",0.573,"p6",0.272
2017-01-10,"nh4n",0.139,"p6",0.053
2017-01-16,"nh4n",0.324,"p6",0.285
2017-01-18,"nh4n",0.395,"p6",0.402
2017-01-20,"nh4n",0.423,"p6",0.358
2017-01-23,"nh4n",0.249,"p6",0.244
2017-01-25,"nh4n",0.207,"p6",0.127
2017-02-01,"nh4n",0.471,"p6",0.358
2017-02-03,"nh4n",0.542,"p6",0.393
2017-02-06,"nh4n",0.339,"p6",0.291
2017-02-08,"nh4n",0.379,"p6",0.249
2017-02-10,"nh4n",0.387,"p6",0.253
2017-02-13,"nh4n",0.284,"p6",0.189
2017-02-15,"nh4n",0.469,"p6",0.283
2017-02-21,"nh4n",0.206,"p6",0.134
2017-02-24,"nh4n",0.328,"p6",0.176
2017-02-27,"nh4n",0.274,"p6",0.163
2017-03-01,"nh4n",0.518,"p6",0.25
2017-03-03,"nh4n",0.5,"p6",0.229
2017-03-06,"nh4n",0.406,"p6",0.227
2017-03-10,"nh4n",0.519,"p6",0.235
2017-03-13,"nh4n",0.303,"p6",0.167
2017-03-15,"nh4n",0.604,"p6",0.216
2017-03-17,"nh4n",0.768,"p6",0.349
2017-03-20,"nh4n",0.383,"p6",0.204
2017-03-22,"nh4n",0.396,"p6",0.149
2017-03-24,"nh4n",0.575,"p6",0.342
2017-03-27,"nh4n",0.296,"p6",0.226
2017-03-29,"nh4n",0.548,"p6",0.306
2017-03-31,"nh4n",0.305,"p6",0.212
2017-04-03,"nh4n",0.424,"p6",0.25
2017-04-05,"nh4n",0.62,"p6",0.389
2017-04-07,"nh4n",0.644,"p6",0.423
2017-04-24,"nh4n",0.295,"p6",0.16
2017-04-26,"nh4n",0.386,"p6",0.246
2017-04-28,"nh4n",0.48,"p6",0.281
2017-05-02,"nh4n",0.425,"p6",0.322
2017-05-05,"nh4n",0.435,"p6",0.25
2017-05-08,"nh4n",0.356,"p6",0.196
2017-05-10,"nh4n",0.47,"p6",0.246
2017-05-12,"nh4n",0.484,"p6",0.222
2017-05-15,"nh4n",0.428,"p6",0.26
2017-05-17,"nh4n",0.461,"p6",0.242
2017-05-29,"nh4n",0.389,"p6",0.251
2017-05-31,"nh4n",0.574,"p6",0.319
2017-06-02,"nh4n",0.504,"p6",0.225
2017-06-05,"nh4n",0.379,"p6",0.193
2017-06-07,"nh4n",0.498,"p6",0.15
2017-06-09,"nh4n",0.545,"p6",0.233
2017-06-12,"nh4n",0.536,"p6",0.391
2017-06-14,"nh4n",0.524,"p6",0.34
2017-06-16,"nh4n",0.448,"p6",0.25
2017-06-19,"nh4n",0.37,"p6",0.168
2017-06-21,"nh4n",0.5,"p6",0.418
2017-06-23,"nh4n",0.508,"p6",0.398
2017-06-26,"nh4n",0.379,"p6",0.282
2017-06-28,"nh4n",0.455,"p6",0.293
2017-06-30,"nh4n",0.521,"p6",0.521
2017-07-03,"nh4n",0.432,"p6",0.417
2017-07-05,"nh4n",0.677,"p6",0.653
2017-07-07,"nh4n",0.342,"p6",0.269
2017-07-10,"nh4n",0.297,"p6",0.214
2017-07-12,"nh4n",0.415,"p6",0.276
2017-07-14,"nh4n",0.336,"p6",0.202
2017-07-18,"nh4n",0.569,"p6",0.292
2017-07-21,"nh4n",0.54,"p6",0.271
2017-07-24,"nh4n",0.433,"p6",0.238
2017-07-26,"nh4n",0.624,"p6",0.367
